timestamp_utc,species_id,ru_name,latin_name,modality,local_file,source_url,license,source_name
2026-05-05T09:32:22Z,SP005,Обыкновенная кукушка,Cuculus canorus,audio,data/raw/audio/SP005_aud_03.mp3,https://commons.wikimedia.org/wiki/File:Cuculus_canorus_-_Common_Cuckoo_XC457076.mp3,CC BY-SA 4.0,Wikimedia Commons
2026-05-05T09:32:23Z,SP006,Ласточка деревенская,Hirundo rustica,text,data/raw/text/SP006_text_01.txt,https://en.wikipedia.org/wiki/Barn_swallow,CC BY-SA 4.0 (Wikipedia content),Wikipedia
2026-05-05T09:32:25Z,SP006,Ласточка деревенская,Hirundo rustica,image,data/raw/images/SP006_img_01.jpg,https://commons.wikimedia.org/wiki/File:Barn_Swallow_in_Bakkhali_January_2025_by_Tisha_Mukherjee_01.jpg,CC BY-SA 4.0,Wikimedia Commons
2026-05-05T09:32:26Z,SP006,Ласточка деревенская,Hirundo rustica,image,data/raw/images/SP006_img_02.jpg,https://commons.wikimedia.org/wiki/File:Barn_Swallow_in_Bakkhali_January_2025_by_Tisha_Mukherjee_02.jpg,CC BY-SA 4.0,Wikimedia Commons
2026-05-05T09:32:28Z,SP006,Ласточка деревенская,Hirundo rustica,image,data/raw/images/SP006_img_03.jpg,https://commons.wikimedia.org/wiki/File:Barn_Swallow_in_Bakkhali_September_2024_by_Tisha_Mukherjee_01.jpg,CC BY-SA 4.0,Wikimedia Commons
2026-05-05T09:32:30Z,SP006,Ласточка деревенская,Hirundo rustica,audio,data/raw/audio/SP006_aud_01.mp3,https://commons.wikimedia.org/wiki/File:Hirundo_rustica_-_Barn_Swallow_XC254488.mp3,CC BY-SA 4.0,Wikimedia Commons
2026-05-05T09:32:31Z,SP006,Ласточка деревенская,Hirundo rustica,audio,data/raw/audio/SP006_aud_02.mp3,https://commons.wikimedia.org/wiki/File:Hirundo_rustica_-_Barn_Swallow_XC422028.mp3,CC BY-SA 4.0,Wikimedia Commons
2026-05-05T09:32:33Z,SP006,Ласточка деревенская,Hirundo rustica,audio,data/raw/audio/SP006_aud_03.mp3,https://commons.wikimedia.org/wiki/File:Hirundo_rustica_-_Barn_Swallow_XC468712.mp3,CC BY-SA 4.0,Wikimedia Commons
2026-05-05T09:32:33Z,SP007,Обыкновенный соловей,Luscinia luscinia,text,data/raw/text/SP007_text_01.txt,https://en.wikipedia.org/wiki/Thrush_nightingale,CC BY-SA 4.0 (Wikipedia content),Wikipedia
2026-05-05T09:32:36Z,SP007,Обыкновенный соловей,Luscinia luscinia,image,data/raw/images/SP007_img_01.jpg,https://commons.wikimedia.org/wiki/File:Bluethroat_(Luscinia_svecica)_at_Ichkeul_NP.jpg,CC BY-SA 4.0,Wikimedia Commons
2026-05-05T09:32:38Z,SP007,Обыкновенный соловей,Luscinia luscinia,image,data/raw/images/SP007_img_02.jpg,https://commons.wikimedia.org/wiki/File:Bluethroat_(Luscinia_svecica_svecica)_male_Oppdal.jpg,CC BY-SA 4.0,Wikimedia Commons
2026-05-05T09:32:40Z,SP007,Обыкновенный соловей,Luscinia luscinia,image,data/raw/images/SP007_img_03.jpg,https://commons.wikimedia.org/wiki/File:Luscinia_cyane_-_Khao_Yai.jpg,CC BY-SA 3.0,Wikimedia Commons
2026-05-05T09:32:46Z,SP007,Обыкновенный соловей,Luscinia luscinia,audio,data/raw/audio/SP007_aud_01.wav,https://commons.wikimedia.org/wiki/File:Luscinia_luscinia.wav,CC BY-SA 4.0,Wikimedia Commons
2026-05-05T09:32:47Z,SP007,Обыкновенный соловей,Luscinia luscinia,audio,data/raw/audio/SP007_aud_02.mp3,https://commons.wikimedia.org/wiki/File:Luscinia_luscinia_-_Thrush_Nightingale_XC537550.mp3,CC BY-SA 4.0,Wikimedia Commons
2026-05-05T09:32:53Z,SP007,Обыкновенный соловей,Luscinia luscinia,audio,data/raw/audio/SP007_aud_03.wav,https://commons.wikimedia.org/wiki/File:Luscinia_megarhynchos.wav,CC BY-SA 4.0,Wikimedia Commons
2026-05-05T09:32:53Z,SP008,Белая трясогузка,Motacilla alba,text,data/raw/text/SP008_text_01.txt,https://en.wikipedia.org/wiki/White_wagtail,CC BY-SA 4.0 (Wikipedia content),Wikipedia
2026-05-05T09:32:56Z,SP008,Белая трясогузка,Motacilla alba,image,data/raw/images/SP008_img_01.jpg,"https://commons.wikimedia.org/wiki/File:Bachstelze_(motacilla_alba)_auf_Singwarte_-_Spiekeroog,_Nationalpark_niedersächsisches_Wattenmeer.jpg",CC BY-SA 4.0,Wikimedia Commons
2026-05-05T09:32:58Z,SP008,Белая трясогузка,Motacilla alba,image,data/raw/images/SP008_img_02.jpg,https://commons.wikimedia.org/wiki/File:Bachstelze_-_Bergeronnette_grise_-_White_wagtail_-_Motacilla_alba_-_01.jpg,CC BY-SA 4.0,Wikimedia Commons
2026-05-05T09:32:59Z,SP008,Белая трясогузка,Motacilla alba,image,data/raw/images/SP008_img_03.jpg,https://commons.wikimedia.org/wiki/File:Bachstelze_-_Bergeronnette_grise_-_White_wagtail_-_Motacilla_alba_-_02.jpg,CC BY-SA 4.0,Wikimedia Commons
2026-05-05T09:33:01Z,SP008,Белая трясогузка,Motacilla alba,audio,data/raw/audio/SP008_aud_01.wav,https://commons.wikimedia.org/wiki/File:LL-Q1860_(eng)-Vealhurl-white_wagtail.wav,CC BY-SA 4.0,Wikimedia Commons
2026-05-05T09:33:02Z,SP008,Белая трясогузка,Motacilla alba,audio,data/raw/audio/SP008_aud_02.mp3,https://commons.wikimedia.org/wiki/File:Motacilla_alba_-_White_Wagtail_XC466458.mp3,CC BY-SA 4.0,Wikimedia Commons
2026-05-05T09:33:03Z,SP008,Белая трясогузка,Motacilla alba,audio,data/raw/audio/SP008_aud_03.mp3,https://commons.wikimedia.org/wiki/File:Motacilla_alba_-_White_Wagtail_XC501786.mp3,CC BY-SA 4.0,Wikimedia Commons
2026-05-05T09:33:04Z,SP009,Обыкновенный зяблик,Fringilla coelebs,text,data/raw/text/SP009_text_01.txt,https://en.wikipedia.org/wiki/Eurasian_chaffinch,CC BY-SA 4.0 (Wikipedia content),Wikipedia
2026-05-05T09:33:07Z,SP009,Обыкновенный зяблик,Fringilla coelebs,image,data/raw/images/SP009_img_01.jpg,https://commons.wikimedia.org/wiki/File:African_Chaffinch_(Fringilla_spodiogenys)_male_Morocco.jpg,CC BY-SA 4.0,Wikimedia Commons
2026-05-05T09:33:08Z,SP009,Обыкновенный зяблик,Fringilla coelebs,image,data/raw/images/SP009_img_02.jpg,https://commons.wikimedia.org/wiki/File:Chaffinch_(Fringilla_coelebs).jpg,CC BY-SA 2.5,Wikimedia Commons
2026-05-05T09:33:09Z,SP009,Обыкновенный зяблик,Fringilla coelebs,image,data/raw/images/SP009_img_03.jpg,https://commons.wikimedia.org/wiki/File:Chaffinch_(Fringilla_coelebs)_male.jpg,CC BY-SA 3.0,Wikimedia Commons
2026-05-05T09:33:11Z,SP009,Обыкновенный зяблик,Fringilla coelebs,audio,data/raw/audio/SP009_aud_01.mp3,https://commons.wikimedia.org/wiki/File:Fringilla_coelebs_-_Common_Chaffinch_XC108344.mp3,CC BY-SA 4.0,Wikimedia Commons
2026-05-05T09:33:12Z,SP009,Обыкновенный зяблик,Fringilla coelebs,audio,data/raw/audio/SP009_aud_02.mp3,https://commons.wikimedia.org/wiki/File:Fringilla_coelebs_-_Common_Chaffinch_XC176182.mp3,CC BY-SA 4.0,Wikimedia Commons
2026-05-05T09:33:14Z,SP009,Обыкновенный зяблик,Fringilla coelebs,audio,data/raw/audio/SP009_aud_03.mp3,https://commons.wikimedia.org/wiki/File:Fringilla_coelebs_-_Common_Chaffinch_XC424176.mp3,CC BY-SA 4.0,Wikimedia Commons
2026-05-05T09:33:15Z,SP010,Обыкновенный дрозд,Turdus philomelos,text,data/raw/text/SP010_text_01.txt,https://en.wikipedia.org/wiki/Song_thrush,CC BY-SA 4.0 (Wikipedia content),Wikipedia
2026-05-05T09:33:17Z,SP010,Обыкновенный дрозд,Turdus philomelos,image,data/raw/images/SP010_img_01.jpg,"https://commons.wikimedia.org/wiki/File:A_snail_shell_graveyard_around_a_Turdus_philomelos_anvil,_Chapeltoun,_Ayrshire.jpg",CC BY-SA 4.0,Wikimedia Commons
2026-05-05T09:33:18Z,SP010,Обыкновенный дрозд,Turdus philomelos,image,data/raw/images/SP010_img_02.jpg,https://commons.wikimedia.org/wiki/File:Drozd_pevač_(Turdus_philomelos)_Song_Thrush.jpg,CC BY-SA 4.0,Wikimedia Commons
2026-05-05T09:33:19Z,SP010,Обыкновенный дрозд,Turdus philomelos,image,data/raw/images/SP010_img_03.jpg,https://commons.wikimedia.org/wiki/File:Song_Thrush_Turdus_philomelos.jpg,CC BY-SA 2.5,Wikimedia Commons
2026-05-05T09:33:21Z,SP010,Обыкновенный дрозд,Turdus philomelos,audio,data/raw/audio/SP010_aud_01.wav,https://commons.wikimedia.org/wiki/File:Turdus_philomelos_-_Singdrossel.wav,CC BY-SA 4.0,Wikimedia Commons
2026-05-05T09:33:24Z,SP010,Обыкновенный дрозд,Turdus philomelos,audio,data/raw/audio/SP010_aud_02.mp3,https://commons.wikimedia.org/wiki/File:Turdus_philomelos_-_Song_Thrush_XC107864.mp3,CC BY-SA 4.0,Wikimedia Commons
2026-05-05T09:33:25Z,SP010,Обыкновенный дрозд,Turdus philomelos,audio,data/raw/audio/SP010_aud_03.mp3,https://commons.wikimedia.org/wiki/File:Turdus_philomelos_-_Song_Thrush_XC321571.mp3,CC BY-SA 4.0,Wikimedia Commons
