,title,topFeatures,price,categorie,brand
1862,Campagnolo Athena 11 Speed Triple Braze-On Front Derailleur,"[['no. of chainrings', 'double'], ['front derailleur mount', 'braze on'], ['front derailleur', 'campagnolo athena'], ['speed', '11 speed'], ['commuter', 'yes'], ['road', 'yes']]",77.99,front_derailleur,campagnolo
1889,Campagnolo Record Front Derailleur (12 Speed),"[['material', 'forged aluminium construction and steel screws'], ['speed', '12 speed'], ['mount', 'braze-on'], ['weight', '0.081kg'], ['no. of chainrings', 'double'], ['speed', '2 speed'], ['road', 'yes']]",97.99,front_derailleur,campagnolo
1910,Campagnolo Chorus 11 Speed Braze-On Front Derailleur,"[['style', 'braze-on'], ['weight', '76 grams'], ['no. of chainrings', 'double'], ['front derailleur mount', 'band on - 31.8mm'], ['front derailleur', 'shimano ultegra'], ['speed', '11 speed'], ['commuter', 'yes'], ['touring', 'yes'], ['cyclocross', 'yes'], ['time trial', 'yes'], ['road', 'yes']]",89.0,front_derailleur,campagnolo
1911,Campagnolo Super Record 11 Speed S2 Front Derailleur,"[['weight', '71 grams'], ['no. of chainrings', 'double'], ['front derailleur mount', 'band on - 31.8mm'], ['front derailleur', 'shimano ultegra'], ['speed', '11 speed'], ['commuter', 'yes'], ['touring', 'yes'], ['cyclocross', 'yes'], ['time trial', 'yes'], ['road', 'yes']]",107.99,front_derailleur,campagnolo
1913,Campagnolo Chorus 11 Speed S2 Front Derailleur,"[['weight', '76 grams'], ['no. of chainrings', 'double'], ['front derailleur mount', 'band on - 31.8mm'], ['front derailleur', 'shimano ultegra'], ['speed', '11 speed'], ['commuter', 'yes'], ['touring', 'yes'], ['cyclocross', 'yes'], ['time trial', 'yes'], ['road', 'yes']]",64.5,front_derailleur,campagnolo
1914,Campagnolo Potenza 11 Speed Braze-On Front Derailleur,"[['weight', '94g'], ['no. of chainrings', 'double'], ['front derailleur mount', 'band on - 31.8mm'], ['front derailleur', 'shimano ultegra'], ['speed', '11 speed'], ['commuter', 'yes'], ['touring', 'yes'], ['cyclocross', 'yes'], ['time trial', 'yes'], ['road', 'yes']]",58.99,front_derailleur,campagnolo
1917,Campagnolo Super Record EPS Braze-On Front Derailleur,"[['weight', '127 grams'], ['no. of chainrings', 'double'], ['front derailleur mount', 'band on - 31.8mm'], ['front derailleur', 'shimano ultegra'], ['speed', '11 speed'], ['commuter', 'yes'], ['touring', 'yes'], ['cyclocross', 'yes'], ['time trial', 'yes'], ['road', 'yes']]",466.99,front_derailleur,campagnolo
2959,Campagnolo Record 11 Speed S2 Front Derailleur,"[['weight', '78 grams'], ['rear derailleur', 'shimano ultegra'], ['speed', '11 speed'], ['commuter', 'yes'], ['touring', 'yes'], ['cyclocross', 'yes'], ['time trial', 'yes'], ['road', 'yes']]",102.99,front_derailleur,campagnolo
2963,Campagnolo Record 11 Speed Braze-On Front Derailleur 2015,"[['style', 'braze-on'], ['weight', '78 grams'], ['rear derailleur', 'shimano ultegra'], ['speed', '11 speed'], ['commuter', 'yes'], ['touring', 'yes'], ['cyclocross', 'yes'], ['time trial', 'yes'], ['road', 'yes']]",131.99,front_derailleur,campagnolo
3983,Campagnolo Record 11 Speed S2 Front Derailleur,"[['weight', '78 grams'], ['rear derailleur', 'shimano ultegra'], ['speed', '11 speed'], ['commuter', 'yes'], ['touring', 'yes'], ['cyclocross', 'yes'], ['time trial', 'yes'], ['road', 'yes']]",102.99,front_derailleur,campagnolo
3987,Campagnolo Record 11 Speed Braze-On Front Derailleur 2015,"[['style', 'braze-on'], ['weight', '78 grams'], ['rear derailleur', 'shimano ultegra'], ['speed', '11 speed'], ['commuter', 'yes'], ['touring', 'yes'], ['cyclocross', 'yes'], ['time trial', 'yes'], ['road', 'yes']]",131.99,front_derailleur,campagnolo
1946,Campagnolo Chorus Ultra Torque Carbon Chainset 11Speed,"[['weight', '684g'], ['bottom bracket type', 'threaded'], ['no. of chainrings', 'double'], ['chainset type', 'double'], ['speed', '11 speed'], ['road', 'yes']]",377.99,chainset,campagnolo
1958,Campagnolo Ekar 13 Speed Single Chainset,"[['narrow q-factor of 145.5mm', 'ensures compatibility with all modern frames'], ['weight', '615g (based on 172.5mm, 38t)'], ['bottom bracket type', 'threaded'], ['no. of chainrings', 'single'], ['chainset type', 'single'], ['chainring size', '38 tooth'], ['cyclocross', 'yes'], ['road', 'yes']]",249.0,chainset,campagnolo
1965,Campagnolo Chorus 12 Speed Ultra Torque Chainset,"[['crank arm material', 'carbon fibre'], ['chainrings material', 'aluminium'], ['axle material', 'steel ultra torque axle'], ['use', 'road'], ['speed', '12 speed'], ['q factor', '145.5mm'], ['bolt', '4-bolt'], ['brake compatibility', 'for use with the disc or rim brake groupsets'], ['weight', '718g (172.5mm, 34/50t option)'], ['no. of chainrings', 'double'], ['chainset type', 'double'], ['speed', '12 speed'], ['commuter', 'yes'], ['touring', 'yes'], ['road', 'yes']]",352.99,chainset,campagnolo
1981,Campagnolo Super Record Ultra Torque 11 Speed Chainset,"[['bottom bracket type', 'threaded'], ['no. of chainrings', 'double'], ['chainset type', 'double'], ['speed', '11 speed'], ['road', 'yes']]",666.65,chainset,campagnolo
3311,Campagnolo Super Record Ultra Torque 12 Speed Chainset,"[['material', 'carbon fibre'], ['length', '165; 170; 172.5; 175mm'], ['combinations', '39/53 - 36/52 - 34/50'], ['bearings', 'ceramic cult'], ['no. of chainrings', 'double'], ['chainset type', 'double'], ['speed', '12 speed'], ['road', 'yes']]",729.99,chainset,campagnolo
2188,Campagnolo Centaur Tapered Bottom Bracket,"[['bottom bracket type', 'threaded'], ['bottom bracket', 'sealed cartridge'], ['commuter', 'yes'], ['touring', 'yes'], ['cyclocross', 'yes'], ['time trial', 'yes'], ['road', 'yes'], ['mtb', 'yes']]",47.99,bottom_bracket,campagnolo
2191,Tifosi Campagnolo Fit Bottom Bracket,"[['bottom bracket type', 'threaded'], ['bottom bracket', 'square taper'], ['commuter', 'yes'], ['touring', 'yes'], ['cyclocross', 'yes'], ['time trial', 'yes'], ['road', 'yes']]",22.99,bottom_bracket,campagnolo
2208,Campagnolo Chorus Square Taper Bottom Bracket,"[['cup material', 'light alloy'], ['bottom bracket type', 'threaded'], ['axle type', 'completely hollow axle'], ['bottom bracket', 'campagnolo'], ['length', '102mm (only for double crankset)'], ['weight', '220g'], ['bottom bracket type', 'threaded'], ['bottom bracket', 'campagnolo'], ['commuter', 'yes'], ['touring', 'yes'], ['cyclocross', 'yes'], ['time trial', 'yes'], ['road', 'yes']]",73.99,bottom_bracket,campagnolo
2256,Campagnolo Ekar T47 Bottom Bracket,"[['protech™ system', 'seals against dirt and moisture'], ['oversized, protected external bearings', 'for smoothness'], ['weight', '50g'], ['bottom bracket', 'campagnolo'], ['cyclocross', 'yes'], ['road', 'yes']]",29.99,bottom_bracket,campagnolo
2308,Campagnolo Ekar ProTech Bottom Bracket,"[['protech™ system', 'seals against dirt and moisture'], ['oversized, protected external bearings', 'for smoothness'], ['weight', '50g'], ['bottom bracket type', 'threaded'], ['bottom bracket', 'campagnolo'], ['cyclocross', 'yes'], ['road', 'yes']]",27.99,bottom_bracket,campagnolo
3589,Campagnolo Centaur Tapered Bottom Bracket,"[['bottom bracket type', 'threaded'], ['bottom bracket', 'sealed cartridge'], ['commuter', 'yes'], ['touring', 'yes'], ['cyclocross', 'yes'], ['time trial', 'yes'], ['road', 'yes'], ['mtb', 'yes']]",47.99,bottom_bracket,campagnolo
3592,Tifosi Campagnolo Fit Bottom Bracket,"[['bottom bracket type', 'threaded'], ['bottom bracket', 'square taper'], ['commuter', 'yes'], ['touring', 'yes'], ['cyclocross', 'yes'], ['time trial', 'yes'], ['road', 'yes']]",22.99,bottom_bracket,campagnolo
3608,Campagnolo Chorus Square Taper Bottom Bracket,"[['cup material', 'light alloy'], ['bottom bracket type', 'threaded'], ['axle type', 'completely hollow axle'], ['bottom bracket', 'campagnolo'], ['length', '102mm (only for double crankset)'], ['weight', '220g'], ['bottom bracket type', 'threaded'], ['bottom bracket', 'campagnolo'], ['commuter', 'yes'], ['touring', 'yes'], ['cyclocross', 'yes'], ['time trial', 'yes'], ['road', 'yes']]",73.99,bottom_bracket,campagnolo
3647,Campagnolo Ekar T47 Bottom Bracket,"[['protech™ system', 'seals against dirt and moisture'], ['oversized, protected external bearings', 'for smoothness'], ['weight', '50g'], ['bottom bracket', 'campagnolo'], ['cyclocross', 'yes'], ['road', 'yes']]",29.99,bottom_bracket,campagnolo
3690,Campagnolo Ekar ProTech Bottom Bracket,"[['protech™ system', 'seals against dirt and moisture'], ['oversized, protected external bearings', 'for smoothness'], ['weight', '50g'], ['bottom bracket type', 'threaded'], ['bottom bracket', 'campagnolo'], ['cyclocross', 'yes'], ['road', 'yes']]",27.99,bottom_bracket,campagnolo
2713,Campagnolo Veloce 10 Speed Cassette,"[['material', 'heat-treated cogs, carefully machined from nickel chrome steel'], ['speed', '10-speed'], ['compatibility', 'all campagnolo 10-speed road drivetrains'], ['use', 'road'], ['weight', '258g (11-25t)'], ['cassette range', 'multiple options available'], ['speed', '10 speed'], ['road', 'yes']]",47.99,cassette,campagnolo
2724,Campagnolo Veloce UltraDrive 9 Speed Cassette,"[['available sizes', '12-23, 13-23, 13-26'], ['lockring included', 'yes'], ['cassette range', '11-28 tooth'], ['speed', '9 speed'], ['road', 'yes']]",38.99,cassette,campagnolo
2781,Campagnolo Ekar 13 Speed Cassette,"[['three options available', '9-36t, 9-42t, 10-44t'], ['weights', '340g (9-36t) / 390g (9-42t) / 410g (10-44t)'], ['cyclocross', 'yes'], ['road', 'yes']]",234.99,cassette,campagnolo
2788,Campagnolo Chorus 11 Speed Cassette,"[['cassette range', '11-28 tooth'], ['speed', '11 speed'], ['road', 'yes']]",124.99,cassette,campagnolo
2796,Campagnolo Chorus 11 Speed Road Cassette,"[['cassette range', 'multiple size options'], ['speed', '11 speed'], ['road', 'yes']]",119.99,cassette,campagnolo
2807,Campagnolo Centaur 11 Speed Cassette,"[['material', 'aluminium'], ['finish', 'nickel, chrome'], ['use', 'road, triathlon, cyclocross, time trial'], ['assembly', 'single sprockets (grouped)'], ['lockring supplied', 'yes'], ['compatibility', 'all campagnolo 11-speed'], ['weight', '291g (11-29-tooth)'], ['cassette range', '11-28 tooth'], ['speed', '11 speed'], ['road', 'yes']]",64.49,cassette,campagnolo
3797,Campagnolo Veloce 10 Speed Cassette,"[['material', 'heat-treated cogs, carefully machined from nickel chrome steel'], ['speed', '10-speed'], ['compatibility', 'all campagnolo 10-speed road drivetrains'], ['use', 'road'], ['weight', '258g (11-25t)'], ['cassette range', 'multiple options available'], ['speed', '10 speed'], ['road', 'yes']]",47.99,cassette,campagnolo
3808,Campagnolo Veloce UltraDrive 9 Speed Cassette,"[['available sizes', '12-23, 13-23, 13-26'], ['lockring included', 'yes'], ['cassette range', '11-28 tooth'], ['speed', '9 speed'], ['road', 'yes']]",38.99,cassette,campagnolo
3858,Campagnolo Ekar 13 Speed Cassette,"[['three options available', '9-36t, 9-42t, 10-44t'], ['weights', '340g (9-36t) / 390g (9-42t) / 410g (10-44t)'], ['cyclocross', 'yes'], ['road', 'yes']]",234.99,cassette,campagnolo
3865,Campagnolo Chorus 11 Speed Cassette,"[['cassette range', '11-28 tooth'], ['speed', '11 speed'], ['road', 'yes']]",124.99,cassette,campagnolo
3872,Campagnolo Chorus 11 Speed Road Cassette,"[['cassette range', 'multiple size options'], ['speed', '11 speed'], ['road', 'yes']]",119.99,cassette,campagnolo
3883,Campagnolo Centaur 11 Speed Cassette,"[['material', 'aluminium'], ['finish', 'nickel, chrome'], ['use', 'road, triathlon, cyclocross, time trial'], ['assembly', 'single sprockets (grouped)'], ['lockring supplied', 'yes'], ['compatibility', 'all campagnolo 11-speed'], ['weight', '291g (11-29-tooth)'], ['cassette range', '11-28 tooth'], ['speed', '11 speed'], ['road', 'yes']]",64.49,cassette,campagnolo
2922,Campagnolo Chorus 12 Speed Rear Derailleur,"[['material', 'aluminium'], ['use', 'road'], ['cage size', 'medium'], ['speed', '12 speed'], ['weight', '240g'], ['rear derailleur', 'campagnolo chorus'], ['speed', '12 speed'], ['road', 'yes']]",144.99,rear_derailleur,campagnolo
2948,Campagnolo Ekar 13 Speed Rear Derailleur,"[['carbon fibre reinforced polyamide & anodised 7075/6082 alloy construction', 'for light weight, strength and durability'], ['stainless steel bolts', 'for strength and long-term resilience'], ['weight', '275g'], ['touring', 'yes'], ['cyclocross', 'yes'], ['road', 'yes']]",191.99,rear_derailleur,campagnolo
2956,Campagnolo Record 10 Speed Rear Derailleur,"[['upper to lower pulley-axle', '55mm(short), 72.5mm(medium)'], ['weight', '184g(short), 193g(medium)'], ['rear derailleur', 'campagnolo record'], ['speed', '10 speed'], ['commuter', 'yes'], ['time trial', 'yes'], ['road', 'yes']]",279.99,rear_derailleur,campagnolo
2958,Campagnolo Potenza 11 Speed Rear Derailleur,"[['weight', '211g'], ['rear derailleur', 'shimano ultegra'], ['speed', '11 speed'], ['commuter', 'yes'], ['touring', 'yes'], ['cyclocross', 'yes'], ['time trial', 'yes'], ['road', 'yes']]",130.99,rear_derailleur,campagnolo
2960,Campagnolo Veloce 10 Speed Rear Derailleur,"[['upper to lower pulley-axle', '55 mm/ 75 mm (medium cage)'], ['weight', '227g'], ['rear derailleur', 'campagnolo veloce'], ['speed', '10 speed'], ['commuter', 'yes'], ['touring', 'yes'], ['road', 'yes']]",84.99,rear_derailleur,campagnolo
2962,Campagnolo Chorus HO 11 Speed Rear Derailleur,"[['material', 'anodised forged aluminium (upper body) carbon fibre (outer plate and jockey wheel cage)'], ['maximum cassette capacity', '11-29t (short cage), 11-32t (medium cage)'], ['weight', '183g'], ['rear derailleur', 'shimano ultegra'], ['speed', '11 speed'], ['commuter', 'yes'], ['touring', 'yes'], ['cyclocross', 'yes'], ['time trial', 'yes'], ['road', 'yes']]",230.0,rear_derailleur,campagnolo
2965,Campagnolo Chorus Eps 11 Speed Rear Derailleur,"[['upper to lower pulley axle', '55mm'], ['total capacity', '33 teeth'], ['weight', '225g'], ['rear derailleur', 'shimano ultegra'], ['speed', '11 speed'], ['commuter', 'yes'], ['touring', 'yes'], ['cyclocross', 'yes'], ['time trial', 'yes'], ['road', 'yes']]",266.99,rear_derailleur,campagnolo
2967,Campagnolo Centaur 11 Speed Rear Derailleur,"[['material', 'aluminium'], ['version', '2x11-speed'], ['cage length', 'medium'], ['largest sprocket', '32t'], ['smallest sprocket', '11t'], ['weight', 'approx. 230g'], ['rear derailleur', 'shimano ultegra'], ['speed', '11 speed'], ['commuter', 'yes'], ['touring', 'yes'], ['cyclocross', 'yes'], ['time trial', 'yes'], ['road', 'yes']]",67.99,rear_derailleur,campagnolo
2968,Campagnolo Record EPS 11 Speed Rear Derailleur,"[['rear derailleur', 'shimano ultegra'], ['speed', '11 speed'], ['commuter', 'yes'], ['touring', 'yes'], ['cyclocross', 'yes'], ['time trial', 'yes'], ['road', 'yes']]",412.99,rear_derailleur,campagnolo
2981,Campagnolo Record HO 11 Speed Rear Derailleur,"[['speed', '11-speed'], ['rear derailleur', 'shimano ultegra'], ['speed', '11 speed'], ['commuter', 'yes'], ['touring', 'yes'], ['cyclocross', 'yes'], ['time trial', 'yes'], ['road', 'yes']]",328.49,rear_derailleur,campagnolo
2984,Campagnolo Super Record HO 11 Speed Rear Derailleur,"[['speed', '11-speed'], ['rear derailleur', 'shimano ultegra'], ['speed', '11 speed'], ['commuter', 'yes'], ['touring', 'yes'], ['cyclocross', 'yes'], ['time trial', 'yes'], ['road', 'yes']]",449.99,rear_derailleur,campagnolo
3967,Campagnolo Chorus 12 Speed Rear Derailleur,"[['material', 'aluminium'], ['use', 'road'], ['cage size', 'medium'], ['speed', '12 speed'], ['weight', '240g'], ['rear derailleur', 'campagnolo chorus'], ['speed', '12 speed'], ['road', 'yes']]",144.99,rear_derailleur,campagnolo
3975,Campagnolo Ekar 13 Speed Rear Derailleur,"[['carbon fibre reinforced polyamide & anodised 7075/6082 alloy construction', 'for light weight, strength and durability'], ['stainless steel bolts', 'for strength and long-term resilience'], ['weight', '275g'], ['touring', 'yes'], ['cyclocross', 'yes'], ['road', 'yes']]",191.99,rear_derailleur,campagnolo
3980,Campagnolo Record 10 Speed Rear Derailleur,"[['upper to lower pulley-axle', '55mm(short), 72.5mm(medium)'], ['weight', '184g(short), 193g(medium)'], ['rear derailleur', 'campagnolo record'], ['speed', '10 speed'], ['commuter', 'yes'], ['time trial', 'yes'], ['road', 'yes']]",279.99,rear_derailleur,campagnolo
3982,Campagnolo Potenza 11 Speed Rear Derailleur,"[['weight', '211g'], ['rear derailleur', 'shimano ultegra'], ['speed', '11 speed'], ['commuter', 'yes'], ['touring', 'yes'], ['cyclocross', 'yes'], ['time trial', 'yes'], ['road', 'yes']]",130.99,rear_derailleur,campagnolo
3984,Campagnolo Veloce 10 Speed Rear Derailleur,"[['upper to lower pulley-axle', '55 mm/ 75 mm (medium cage)'], ['weight', '227g'], ['rear derailleur', 'campagnolo veloce'], ['speed', '10 speed'], ['commuter', 'yes'], ['touring', 'yes'], ['road', 'yes']]",84.99,rear_derailleur,campagnolo
3986,Campagnolo Chorus HO 11 Speed Rear Derailleur,"[['material', 'anodised forged aluminium (upper body) carbon fibre (outer plate and jockey wheel cage)'], ['maximum cassette capacity', '11-29t (short cage), 11-32t (medium cage)'], ['weight', '183g'], ['rear derailleur', 'shimano ultegra'], ['speed', '11 speed'], ['commuter', 'yes'], ['touring', 'yes'], ['cyclocross', 'yes'], ['time trial', 'yes'], ['road', 'yes']]",230.0,rear_derailleur,campagnolo
3989,Campagnolo Chorus Eps 11 Speed Rear Derailleur,"[['upper to lower pulley axle', '55mm'], ['total capacity', '33 teeth'], ['weight', '225g'], ['rear derailleur', 'shimano ultegra'], ['speed', '11 speed'], ['commuter', 'yes'], ['touring', 'yes'], ['cyclocross', 'yes'], ['time trial', 'yes'], ['road', 'yes']]",266.99,rear_derailleur,campagnolo
