Character1,Character2,MidWithOffLane,MidWithSemiSupport,MidWithFullSupport,MidWithCarry,OffLaneWithMid,OffLaneWithSemiSupport,OffLaneWithFullSupport,OffLaneWithCarry,SemiSupportWithMid,SemiSupportWithOffLane,SemiSupportWithFullSupport,SemiSupportWithCarry,FullSupportWithMid,FullSupportWithOffLane,FullSupportWithSemiSupport,FullSupportWithCarry,CarryWithMid,CarryWithOffLane,CarryWithSemiSupport,CarryWithFullSupport,MidAgainstMid,MidAgainstOffLane,MidAgainstSemiSupport,MidAgainstFullSupport,MidAgainstCarry,OffLaneAgainstMid,OffLaneAgainstOffLane,OffLaneAgainstSemiSupport,OffLaneAgainstFullSupport,OffLaneAgainstCarry,SemiSupportAgainstMid,SemiSupportAgainstOffLane,SemiSupportAgainstSemiSupport,SemiSupportAgainstFullSupport,SemiSupportAgainstCarry,FullSupportAgainstMid,FullSupportAgainstOffLane,FullSupportAgainstSemiSupport,FullSupportAgainstFullSupport,FullSupportAgainstCarry,CarryAgainstMid,CarryAgainstOffLane,CarryAgainstSemiSupport,CarryAgainstFullSupport,CarryAgainstCarry
Naga Siren,Earthshaker,0.4942,0.4942,0.4942,0.4942,0.4942,0.4942,0.4942,0.4942,0.4942,0.4942,0.4942,0.4942,0.4942,0.4942,0.4942,0.4942,0.4942,0.4942,0.4942,0.4942,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452
Naga Siren,Dawnbreaker,0.5038,0.5038,0.5038,0.5038,0.5038,0.5038,0.5038,0.5038,0.5038,0.5038,0.5038,0.5038,0.5038,0.5038,0.5038,0.5038,0.5038,0.5038,0.5038,0.5038,0.4758,0.4758,0.4758,0.4758,0.4758,0.4758,0.4758,0.4758,0.4758,0.4758,0.4758,0.4758,0.4758,0.4758,0.4758,0.4758,0.4758,0.4758,0.4758,0.4758,0.4758,0.4758,0.4758,0.4758,0.4758
Naga Siren,Phoenix,0.5049,0.5049,0.5049,0.5049,0.5049,0.5049,0.5049,0.5049,0.5049,0.5049,0.5049,0.5049,0.5049,0.5049,0.5049,0.5049,0.5049,0.5049,0.5049,0.5049,0.4798,0.4798,0.4798,0.4798,0.4798,0.4798,0.4798,0.4798,0.4798,0.4798,0.4798,0.4798,0.4798,0.4798,0.4798,0.4798,0.4798,0.4798,0.4798,0.4798,0.4798,0.4798,0.4798,0.4798,0.4798
Naga Siren,Necrophos,0.5315,0.5315,0.5315,0.5315,0.5315,0.5315,0.5315,0.5315,0.5315,0.5315,0.5315,0.5315,0.5315,0.5315,0.5315,0.5315,0.5315,0.5315,0.5315,0.5315,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278,0.5278
Naga Siren,Juggernaut,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.5171,0.5171,0.5171,0.5171,0.5171,0.5171,0.5171,0.5171,0.5171,0.5171,0.5171,0.5171,0.5171,0.5171,0.5171,0.5171,0.5171,0.5171,0.5171,0.5171,0.5171,0.5171,0.5171,0.5171,0.5171
Naga Siren,Huskar,0.499,0.499,0.499,0.499,0.499,0.499,0.499,0.499,0.499,0.499,0.499,0.499,0.499,0.499,0.499,0.499,0.499,0.499,0.499,0.499,0.4633,0.4633,0.4633,0.4633,0.4633,0.4633,0.4633,0.4633,0.4633,0.4633,0.4633,0.4633,0.4633,0.4633,0.4633,0.4633,0.4633,0.4633,0.4633,0.4633,0.4633,0.4633,0.4633,0.4633,0.4633
Naga Siren,Sniper,0.4899,0.4899,0.4899,0.4899,0.4899,0.4899,0.4899,0.4899,0.4899,0.4899,0.4899,0.4899,0.4899,0.4899,0.4899,0.4899,0.4899,0.4899,0.4899,0.4899,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491
Naga Siren,Winter Wyvern,0.533,0.533,0.533,0.533,0.533,0.533,0.533,0.533,0.533,0.533,0.533,0.533,0.533,0.533,0.533,0.533,0.533,0.533,0.533,0.533,0.4317,0.4317,0.4317,0.4317,0.4317,0.4317,0.4317,0.4317,0.4317,0.4317,0.4317,0.4317,0.4317,0.4317,0.4317,0.4317,0.4317,0.4317,0.4317,0.4317,0.4317,0.4317,0.4317,0.4317,0.4317
Naga Siren,Timbersaw,0.4776,0.4776,0.4776,0.4776,0.4776,0.4776,0.4776,0.4776,0.4776,0.4776,0.4776,0.4776,0.4776,0.4776,0.4776,0.4776,0.4776,0.4776,0.4776,0.4776,0.4876,0.4876,0.4876,0.4876,0.4876,0.4876,0.4876,0.4876,0.4876,0.4876,0.4876,0.4876,0.4876,0.4876,0.4876,0.4876,0.4876,0.4876,0.4876,0.4876,0.4876,0.4876,0.4876,0.4876,0.4876
Naga Siren,Axe,0.4836,0.4836,0.4836,0.4836,0.4836,0.4836,0.4836,0.4836,0.4836,0.4836,0.4836,0.4836,0.4836,0.4836,0.4836,0.4836,0.4836,0.4836,0.4836,0.4836,0.4329,0.4329,0.4329,0.4329,0.4329,0.4329,0.4329,0.4329,0.4329,0.4329,0.4329,0.4329,0.4329,0.4329,0.4329,0.4329,0.4329,0.4329,0.4329,0.4329,0.4329,0.4329,0.4329,0.4329,0.4329
Naga Siren,Void Spirit,0.4952,0.4952,0.4952,0.4952,0.4952,0.4952,0.4952,0.4952,0.4952,0.4952,0.4952,0.4952,0.4952,0.4952,0.4952,0.4952,0.4952,0.4952,0.4952,0.4952,0.4937,0.4937,0.4937,0.4937,0.4937,0.4937,0.4937,0.4937,0.4937,0.4937,0.4937,0.4937,0.4937,0.4937,0.4937,0.4937,0.4937,0.4937,0.4937,0.4937,0.4937,0.4937,0.4937,0.4937,0.4937
Naga Siren,Razor,0.4931,0.4931,0.4931,0.4931,0.4931,0.4931,0.4931,0.4931,0.4931,0.4931,0.4931,0.4931,0.4931,0.4931,0.4931,0.4931,0.4931,0.4931,0.4931,0.4931,0.4819,0.4819,0.4819,0.4819,0.4819,0.4819,0.4819,0.4819,0.4819,0.4819,0.4819,0.4819,0.4819,0.4819,0.4819,0.4819,0.4819,0.4819,0.4819,0.4819,0.4819,0.4819,0.4819,0.4819,0.4819
Naga Siren,Oracle,0.5789,0.5789,0.5789,0.5789,0.5789,0.5789,0.5789,0.5789,0.5789,0.5789,0.5789,0.5789,0.5789,0.5789,0.5789,0.5789,0.5789,0.5789,0.5789,0.5789,0.4587,0.4587,0.4587,0.4587,0.4587,0.4587,0.4587,0.4587,0.4587,0.4587,0.4587,0.4587,0.4587,0.4587,0.4587,0.4587,0.4587,0.4587,0.4587,0.4587,0.4587,0.4587,0.4587,0.4587,0.4587
Naga Siren,Tinker,0.5179,0.5179,0.5179,0.5179,0.5179,0.5179,0.5179,0.5179,0.5179,0.5179,0.5179,0.5179,0.5179,0.5179,0.5179,0.5179,0.5179,0.5179,0.5179,0.5179,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.437
Naga Siren,Viper,0.5052,0.5052,0.5052,0.5052,0.5052,0.5052,0.5052,0.5052,0.5052,0.5052,0.5052,0.5052,0.5052,0.5052,0.5052,0.5052,0.5052,0.5052,0.5052,0.5052,0.4978,0.4978,0.4978,0.4978,0.4978,0.4978,0.4978,0.4978,0.4978,0.4978,0.4978,0.4978,0.4978,0.4978,0.4978,0.4978,0.4978,0.4978,0.4978,0.4978,0.4978,0.4978,0.4978,0.4978,0.4978
Naga Siren,Leshrac,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.4863,0.4863,0.4863,0.4863,0.4863,0.4863,0.4863,0.4863,0.4863,0.4863,0.4863,0.4863,0.4863,0.4863,0.4863,0.4863,0.4863,0.4863,0.4863,0.4863,0.4863,0.4863,0.4863,0.4863,0.4863
Naga Siren,Death Prophet,0.539,0.539,0.539,0.539,0.539,0.539,0.539,0.539,0.539,0.539,0.539,0.539,0.539,0.539,0.539,0.539,0.539,0.539,0.539,0.539,0.4793,0.4793,0.4793,0.4793,0.4793,0.4793,0.4793,0.4793,0.4793,0.4793,0.4793,0.4793,0.4793,0.4793,0.4793,0.4793,0.4793,0.4793,0.4793,0.4793,0.4793,0.4793,0.4793,0.4793,0.4793
Naga Siren,Zeus,0.4784,0.4784,0.4784,0.4784,0.4784,0.4784,0.4784,0.4784,0.4784,0.4784,0.4784,0.4784,0.4784,0.4784,0.4784,0.4784,0.4784,0.4784,0.4784,0.4784,0.4648,0.4648,0.4648,0.4648,0.4648,0.4648,0.4648,0.4648,0.4648,0.4648,0.4648,0.4648,0.4648,0.4648,0.4648,0.4648,0.4648,0.4648,0.4648,0.4648,0.4648,0.4648,0.4648,0.4648,0.4648
Naga Siren,Snapfire,0.4855,0.4855,0.4855,0.4855,0.4855,0.4855,0.4855,0.4855,0.4855,0.4855,0.4855,0.4855,0.4855,0.4855,0.4855,0.4855,0.4855,0.4855,0.4855,0.4855,0.4905,0.4905,0.4905,0.4905,0.4905,0.4905,0.4905,0.4905,0.4905,0.4905,0.4905,0.4905,0.4905,0.4905,0.4905,0.4905,0.4905,0.4905,0.4905,0.4905,0.4905,0.4905,0.4905,0.4905,0.4905
Naga Siren,Spirit Breaker,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.5137,0.5137,0.5137,0.5137,0.5137,0.5137,0.5137,0.5137,0.5137,0.5137,0.5137,0.5137,0.5137,0.5137,0.5137,0.5137,0.5137,0.5137,0.5137,0.5137,0.5137,0.5137,0.5137,0.5137,0.5137
Naga Siren,Elder Titan,0.5579,0.5579,0.5579,0.5579,0.5579,0.5579,0.5579,0.5579,0.5579,0.5579,0.5579,0.5579,0.5579,0.5579,0.5579,0.5579,0.5579,0.5579,0.5579,0.5579,0.4641,0.4641,0.4641,0.4641,0.4641,0.4641,0.4641,0.4641,0.4641,0.4641,0.4641,0.4641,0.4641,0.4641,0.4641,0.4641,0.4641,0.4641,0.4641,0.4641,0.4641,0.4641,0.4641,0.4641,0.4641
Naga Siren,Slardar,0.5049,0.5049,0.5049,0.5049,0.5049,0.5049,0.5049,0.5049,0.5049,0.5049,0.5049,0.5049,0.5049,0.5049,0.5049,0.5049,0.5049,0.5049,0.5049,0.5049,0.4778,0.4778,0.4778,0.4778,0.4778,0.4778,0.4778,0.4778,0.4778,0.4778,0.4778,0.4778,0.4778,0.4778,0.4778,0.4778,0.4778,0.4778,0.4778,0.4778,0.4778,0.4778,0.4778,0.4778,0.4778
Naga Siren,Abaddon,0.4922,0.4922,0.4922,0.4922,0.4922,0.4922,0.4922,0.4922,0.4922,0.4922,0.4922,0.4922,0.4922,0.4922,0.4922,0.4922,0.4922,0.4922,0.4922,0.4922,0.4352,0.4352,0.4352,0.4352,0.4352,0.4352,0.4352,0.4352,0.4352,0.4352,0.4352,0.4352,0.4352,0.4352,0.4352,0.4352,0.4352,0.4352,0.4352,0.4352,0.4352,0.4352,0.4352,0.4352,0.4352
Naga Siren,Vengeful Spirit,0.4804,0.4804,0.4804,0.4804,0.4804,0.4804,0.4804,0.4804,0.4804,0.4804,0.4804,0.4804,0.4804,0.4804,0.4804,0.4804,0.4804,0.4804,0.4804,0.4804,0.5062,0.5062,0.5062,0.5062,0.5062,0.5062,0.5062,0.5062,0.5062,0.5062,0.5062,0.5062,0.5062,0.5062,0.5062,0.5062,0.5062,0.5062,0.5062,0.5062,0.5062,0.5062,0.5062,0.5062,0.5062
Naga Siren,Lich,0.4693,0.4693,0.4693,0.4693,0.4693,0.4693,0.4693,0.4693,0.4693,0.4693,0.4693,0.4693,0.4693,0.4693,0.4693,0.4693,0.4693,0.4693,0.4693,0.4693,0.4618,0.4618,0.4618,0.4618,0.4618,0.4618,0.4618,0.4618,0.4618,0.4618,0.4618,0.4618,0.4618,0.4618,0.4618,0.4618,0.4618,0.4618,0.4618,0.4618,0.4618,0.4618,0.4618,0.4618,0.4618
Naga Siren,Wraith King,0.5263,0.5263,0.5263,0.5263,0.5263,0.5263,0.5263,0.5263,0.5263,0.5263,0.5263,0.5263,0.5263,0.5263,0.5263,0.5263,0.5263,0.5263,0.5263,0.5263,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Naga Siren,Pugna,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.4898,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Naga Siren,Underlord,0.4785,0.4785,0.4785,0.4785,0.4785,0.4785,0.4785,0.4785,0.4785,0.4785,0.4785,0.4785,0.4785,0.4785,0.4785,0.4785,0.4785,0.4785,0.4785,0.4785,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Naga Siren,Skywrath Mage,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.4876,0.4876,0.4876,0.4876,0.4876,0.4876,0.4876,0.4876,0.4876,0.4876,0.4876,0.4876,0.4876,0.4876,0.4876,0.4876,0.4876,0.4876,0.4876,0.4876,0.4876,0.4876,0.4876,0.4876,0.4876
Naga Siren,Anti-Mage,0.4774,0.4774,0.4774,0.4774,0.4774,0.4774,0.4774,0.4774,0.4774,0.4774,0.4774,0.4774,0.4774,0.4774,0.4774,0.4774,0.4774,0.4774,0.4774,0.4774,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494
Naga Siren,Techies,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4805,0.4805,0.4805,0.4805,0.4805,0.4805,0.4805,0.4805,0.4805,0.4805,0.4805,0.4805,0.4805,0.4805,0.4805,0.4805,0.4805,0.4805,0.4805,0.4805,0.4805,0.4805,0.4805,0.4805,0.4805
Naga Siren,Witch Doctor,0.4832,0.4832,0.4832,0.4832,0.4832,0.4832,0.4832,0.4832,0.4832,0.4832,0.4832,0.4832,0.4832,0.4832,0.4832,0.4832,0.4832,0.4832,0.4832,0.4832,0.5216,0.5216,0.5216,0.5216,0.5216,0.5216,0.5216,0.5216,0.5216,0.5216,0.5216,0.5216,0.5216,0.5216,0.5216,0.5216,0.5216,0.5216,0.5216,0.5216,0.5216,0.5216,0.5216,0.5216,0.5216
Naga Siren,Spectre,0.4689,0.4689,0.4689,0.4689,0.4689,0.4689,0.4689,0.4689,0.4689,0.4689,0.4689,0.4689,0.4689,0.4689,0.4689,0.4689,0.4689,0.4689,0.4689,0.4689,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47
Naga Siren,Shadow Shaman,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.4843,0.4843,0.4843,0.4843,0.4843,0.4843,0.4843,0.4843,0.4843,0.4843,0.4843,0.4843,0.4843,0.4843,0.4843,0.4843,0.4843,0.4843,0.4843,0.4843,0.4843,0.4843,0.4843,0.4843,0.4843
Naga Siren,Lifestealer,0.4786,0.4786,0.4786,0.4786,0.4786,0.4786,0.4786,0.4786,0.4786,0.4786,0.4786,0.4786,0.4786,0.4786,0.4786,0.4786,0.4786,0.4786,0.4786,0.4786,0.4494,0.4494,0.4494,0.4494,0.4494,0.4494,0.4494,0.4494,0.4494,0.4494,0.4494,0.4494,0.4494,0.4494,0.4494,0.4494,0.4494,0.4494,0.4494,0.4494,0.4494,0.4494,0.4494,0.4494,0.4494
Naga Siren,Slark,0.4713,0.4713,0.4713,0.4713,0.4713,0.4713,0.4713,0.4713,0.4713,0.4713,0.4713,0.4713,0.4713,0.4713,0.4713,0.4713,0.4713,0.4713,0.4713,0.4713,0.5042,0.5042,0.5042,0.5042,0.5042,0.5042,0.5042,0.5042,0.5042,0.5042,0.5042,0.5042,0.5042,0.5042,0.5042,0.5042,0.5042,0.5042,0.5042,0.5042,0.5042,0.5042,0.5042,0.5042,0.5042
Naga Siren,Bane,0.5229,0.5229,0.5229,0.5229,0.5229,0.5229,0.5229,0.5229,0.5229,0.5229,0.5229,0.5229,0.5229,0.5229,0.5229,0.5229,0.5229,0.5229,0.5229,0.5229,0.4466,0.4466,0.4466,0.4466,0.4466,0.4466,0.4466,0.4466,0.4466,0.4466,0.4466,0.4466,0.4466,0.4466,0.4466,0.4466,0.4466,0.4466,0.4466,0.4466,0.4466,0.4466,0.4466,0.4466,0.4466
Naga Siren,Clinkz,0.5036,0.5036,0.5036,0.5036,0.5036,0.5036,0.5036,0.5036,0.5036,0.5036,0.5036,0.5036,0.5036,0.5036,0.5036,0.5036,0.5036,0.5036,0.5036,0.5036,0.4365,0.4365,0.4365,0.4365,0.4365,0.4365,0.4365,0.4365,0.4365,0.4365,0.4365,0.4365,0.4365,0.4365,0.4365,0.4365,0.4365,0.4365,0.4365,0.4365,0.4365,0.4365,0.4365,0.4365,0.4365
Naga Siren,Arc Warden,0.5043,0.5043,0.5043,0.5043,0.5043,0.5043,0.5043,0.5043,0.5043,0.5043,0.5043,0.5043,0.5043,0.5043,0.5043,0.5043,0.5043,0.5043,0.5043,0.5043,0.4906,0.4906,0.4906,0.4906,0.4906,0.4906,0.4906,0.4906,0.4906,0.4906,0.4906,0.4906,0.4906,0.4906,0.4906,0.4906,0.4906,0.4906,0.4906,0.4906,0.4906,0.4906,0.4906,0.4906,0.4906
Naga Siren,Crystal Maiden,0.4725,0.4725,0.4725,0.4725,0.4725,0.4725,0.4725,0.4725,0.4725,0.4725,0.4725,0.4725,0.4725,0.4725,0.4725,0.4725,0.4725,0.4725,0.4725,0.4725,0.4783,0.4783,0.4783,0.4783,0.4783,0.4783,0.4783,0.4783,0.4783,0.4783,0.4783,0.4783,0.4783,0.4783,0.4783,0.4783,0.4783,0.4783,0.4783,0.4783,0.4783,0.4783,0.4783,0.4783,0.4783
Naga Siren,Meepo,0.5222,0.5222,0.5222,0.5222,0.5222,0.5222,0.5222,0.5222,0.5222,0.5222,0.5222,0.5222,0.5222,0.5222,0.5222,0.5222,0.5222,0.5222,0.5222,0.5222,0.4435,0.4435,0.4435,0.4435,0.4435,0.4435,0.4435,0.4435,0.4435,0.4435,0.4435,0.4435,0.4435,0.4435,0.4435,0.4435,0.4435,0.4435,0.4435,0.4435,0.4435,0.4435,0.4435,0.4435,0.4435
Naga Siren,Ancient Apparition,0.4861,0.4861,0.4861,0.4861,0.4861,0.4861,0.4861,0.4861,0.4861,0.4861,0.4861,0.4861,0.4861,0.4861,0.4861,0.4861,0.4861,0.4861,0.4861,0.4861,0.4609,0.4609,0.4609,0.4609,0.4609,0.4609,0.4609,0.4609,0.4609,0.4609,0.4609,0.4609,0.4609,0.4609,0.4609,0.4609,0.4609,0.4609,0.4609,0.4609,0.4609,0.4609,0.4609,0.4609,0.4609
Naga Siren,Warlock,0.4832,0.4832,0.4832,0.4832,0.4832,0.4832,0.4832,0.4832,0.4832,0.4832,0.4832,0.4832,0.4832,0.4832,0.4832,0.4832,0.4832,0.4832,0.4832,0.4832,0.5017,0.5017,0.5017,0.5017,0.5017,0.5017,0.5017,0.5017,0.5017,0.5017,0.5017,0.5017,0.5017,0.5017,0.5017,0.5017,0.5017,0.5017,0.5017,0.5017,0.5017,0.5017,0.5017,0.5017,0.5017
Naga Siren,Weaver,0.4422,0.4422,0.4422,0.4422,0.4422,0.4422,0.4422,0.4422,0.4422,0.4422,0.4422,0.4422,0.4422,0.4422,0.4422,0.4422,0.4422,0.4422,0.4422,0.4422,0.5269,0.5269,0.5269,0.5269,0.5269,0.5269,0.5269,0.5269,0.5269,0.5269,0.5269,0.5269,0.5269,0.5269,0.5269,0.5269,0.5269,0.5269,0.5269,0.5269,0.5269,0.5269,0.5269,0.5269,0.5269
Naga Siren,Io,0.5484,0.5484,0.5484,0.5484,0.5484,0.5484,0.5484,0.5484,0.5484,0.5484,0.5484,0.5484,0.5484,0.5484,0.5484,0.5484,0.5484,0.5484,0.5484,0.5484,0.4615,0.4615,0.4615,0.4615,0.4615,0.4615,0.4615,0.4615,0.4615,0.4615,0.4615,0.4615,0.4615,0.4615,0.4615,0.4615,0.4615,0.4615,0.4615,0.4615,0.4615,0.4615,0.4615,0.4615,0.4615
Naga Siren,Outworld Destroyer,0.4525,0.4525,0.4525,0.4525,0.4525,0.4525,0.4525,0.4525,0.4525,0.4525,0.4525,0.4525,0.4525,0.4525,0.4525,0.4525,0.4525,0.4525,0.4525,0.4525,0.5085,0.5085,0.5085,0.5085,0.5085,0.5085,0.5085,0.5085,0.5085,0.5085,0.5085,0.5085,0.5085,0.5085,0.5085,0.5085,0.5085,0.5085,0.5085,0.5085,0.5085,0.5085,0.5085,0.5085,0.5085
Naga Siren,Keeper Of The Light,0.4733,0.4733,0.4733,0.4733,0.4733,0.4733,0.4733,0.4733,0.4733,0.4733,0.4733,0.4733,0.4733,0.4733,0.4733,0.4733,0.4733,0.4733,0.4733,0.4733,0.4899,0.4899,0.4899,0.4899,0.4899,0.4899,0.4899,0.4899,0.4899,0.4899,0.4899,0.4899,0.4899,0.4899,0.4899,0.4899,0.4899,0.4899,0.4899,0.4899,0.4899,0.4899,0.4899,0.4899,0.4899
Naga Siren,Disruptor,0.4511,0.4511,0.4511,0.4511,0.4511,0.4511,0.4511,0.4511,0.4511,0.4511,0.4511,0.4511,0.4511,0.4511,0.4511,0.4511,0.4511,0.4511,0.4511,0.4511,0.5084,0.5084,0.5084,0.5084,0.5084,0.5084,0.5084,0.5084,0.5084,0.5084,0.5084,0.5084,0.5084,0.5084,0.5084,0.5084,0.5084,0.5084,0.5084,0.5084,0.5084,0.5084,0.5084,0.5084,0.5084
Naga Siren,Bloodseeker,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.4444,0.4444,0.4444,0.4444,0.4444,0.4444,0.4444,0.4444,0.4444,0.4444,0.4444,0.4444,0.4444,0.4444,0.4444,0.4444,0.4444,0.4444,0.4444,0.4444,0.4444,0.4444,0.4444,0.4444,0.4444
Naga Siren,Brewmaster,0.5313,0.5313,0.5313,0.5313,0.5313,0.5313,0.5313,0.5313,0.5313,0.5313,0.5313,0.5313,0.5313,0.5313,0.5313,0.5313,0.5313,0.5313,0.5313,0.5313,0.4598,0.4598,0.4598,0.4598,0.4598,0.4598,0.4598,0.4598,0.4598,0.4598,0.4598,0.4598,0.4598,0.4598,0.4598,0.4598,0.4598,0.4598,0.4598,0.4598,0.4598,0.4598,0.4598,0.4598,0.4598
Naga Siren,Undying,0.4672,0.4672,0.4672,0.4672,0.4672,0.4672,0.4672,0.4672,0.4672,0.4672,0.4672,0.4672,0.4672,0.4672,0.4672,0.4672,0.4672,0.4672,0.4672,0.4672,0.4808,0.4808,0.4808,0.4808,0.4808,0.4808,0.4808,0.4808,0.4808,0.4808,0.4808,0.4808,0.4808,0.4808,0.4808,0.4808,0.4808,0.4808,0.4808,0.4808,0.4808,0.4808,0.4808,0.4808,0.4808
Naga Siren,Troll Warlord,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.4952,0.4952,0.4952,0.4952,0.4952,0.4952,0.4952,0.4952,0.4952,0.4952,0.4952,0.4952,0.4952,0.4952,0.4952,0.4952,0.4952,0.4952,0.4952,0.4952,0.4952,0.4952,0.4952,0.4952,0.4952
Naga Siren,Dazzle,0.4273,0.4273,0.4273,0.4273,0.4273,0.4273,0.4273,0.4273,0.4273,0.4273,0.4273,0.4273,0.4273,0.4273,0.4273,0.4273,0.4273,0.4273,0.4273,0.4273,0.4858,0.4858,0.4858,0.4858,0.4858,0.4858,0.4858,0.4858,0.4858,0.4858,0.4858,0.4858,0.4858,0.4858,0.4858,0.4858,0.4858,0.4858,0.4858,0.4858,0.4858,0.4858,0.4858,0.4858,0.4858
Naga Siren,Phantom Assassin,0.3926,0.3926,0.3926,0.3926,0.3926,0.3926,0.3926,0.3926,0.3926,0.3926,0.3926,0.3926,0.3926,0.3926,0.3926,0.3926,0.3926,0.3926,0.3926,0.3926,0.4943,0.4943,0.4943,0.4943,0.4943,0.4943,0.4943,0.4943,0.4943,0.4943,0.4943,0.4943,0.4943,0.4943,0.4943,0.4943,0.4943,0.4943,0.4943,0.4943,0.4943,0.4943,0.4943,0.4943,0.4943
Naga Siren,Dark Seer,0.4511,0.4511,0.4511,0.4511,0.4511,0.4511,0.4511,0.4511,0.4511,0.4511,0.4511,0.4511,0.4511,0.4511,0.4511,0.4511,0.4511,0.4511,0.4511,0.4511,0.5333,0.5333,0.5333,0.5333,0.5333,0.5333,0.5333,0.5333,0.5333,0.5333,0.5333,0.5333,0.5333,0.5333,0.5333,0.5333,0.5333,0.5333,0.5333,0.5333,0.5333,0.5333,0.5333,0.5333,0.5333
Naga Siren,Tidehunter,0.4602,0.4602,0.4602,0.4602,0.4602,0.4602,0.4602,0.4602,0.4602,0.4602,0.4602,0.4602,0.4602,0.4602,0.4602,0.4602,0.4602,0.4602,0.4602,0.4602,0.4731,0.4731,0.4731,0.4731,0.4731,0.4731,0.4731,0.4731,0.4731,0.4731,0.4731,0.4731,0.4731,0.4731,0.4731,0.4731,0.4731,0.4731,0.4731,0.4731,0.4731,0.4731,0.4731,0.4731,0.4731
Naga Siren,Grimstroke,0.4385,0.4385,0.4385,0.4385,0.4385,0.4385,0.4385,0.4385,0.4385,0.4385,0.4385,0.4385,0.4385,0.4385,0.4385,0.4385,0.4385,0.4385,0.4385,0.4385,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Naga Siren,Omniknight,0.4365,0.4365,0.4365,0.4365,0.4365,0.4365,0.4365,0.4365,0.4365,0.4365,0.4365,0.4365,0.4365,0.4365,0.4365,0.4365,0.4365,0.4365,0.4365,0.4365,0.4699,0.4699,0.4699,0.4699,0.4699,0.4699,0.4699,0.4699,0.4699,0.4699,0.4699,0.4699,0.4699,0.4699,0.4699,0.4699,0.4699,0.4699,0.4699,0.4699,0.4699,0.4699,0.4699,0.4699,0.4699
