,ID  объявления,Адрес квартиры,Широта,Долгота,Расстояние до a1,Расстояние до a2,Расстояние до a3,Расстояние до a4,Расстояние до a5,Расстояние до a6,Расстояние до a7,Расстояние до a8,Расстояние до a9,Расстояние до a10
998,253329785,"Санкт-Петербург, Гороховая улица, 26",59.9302795,30.31963501968751,2.959467353559208,6.25678850484648,4.984932251313258,5.837899925211587,12.85883913576853,12.848151333343942,13.773981475732347,13.392469850679431,9.006091066497426,1.7118679937591479
999,249459893,"Санкт-Петербург, Бассейная улица, 27",59.8645714,30.31553735,10.236324395789836,13.383365661953613,2.9988302424102353,11.695681689988284,6.038056101185151,19.723551418578253,21.09814419078043,9.765360981024989,15.60713113922584,7.7382480526680935
1000,241690294,"Санкт-Петербург, 2-я Березовая аллея, 19",,,,,,,,,,,,
1001,253209438,"Санкт-Петербург, набережная Реки Мойки, 40",59.9373016,30.3205058,2.20667265234905,5.534353448230892,5.729286774918639,5.405198956234966,13.613859654030339,12.132932560376963,12.990487782664658,13.93684441203607,8.386184232433262,1.7633208002855503
1002,246873518,"Санкт-Петербург, улица Восстания, 51",59.942579699999996,30.361477592265274,3.257735613834393,6.2553284333536086,6.235488473548728,3.132959561438765,13.932631396100142,10.665551298180189,12.538518078949524,13.04005659698999,9.506288970959295,1.3568252220114323
1003,253201159,"Санкт-Петербург, Большая Конюшенная улица, 12",59.93691305,30.323118691331203,2.290525432282807,5.6279900851330105,5.654789889465764,5.294886565503378,13.542804605078747,12.10228433453201,13.03006651525332,13.80817937587573,8.507224810389447,1.6113189886300379
1004,229135783,"Санкт-Петербург, проспект Кима, 26",59.9535717,30.243648812946976,3.7274029846869485,4.08743513096511,9.285800410480071,9.149760556859187,16.70212390046368,13.412375557210607,12.116369523214075,18.24755802924792,5.024989558525802,6.424399012771545
1005,242708883,"Санкт-Петербург, Манежный переулок, 6",59.943510950000004,30.353659314405363,2.8260233516534816,5.887451136448397,6.286501443979515,3.4443974331769254,14.056641569506208,10.72018151303705,12.377380019586147,13.363027556619116,9.11023769436616,1.317255127870054
1006,229135809,"Санкт-Петербург, Каменноостровский проспект, 26-28",59.9624629,30.31414273001113,0.7108584540194108,2.8652896080262016,8.543906114299407,5.205334449461732,16.432834939409123,9.975088349808017,10.209127881157109,16.3546892887006,6.056788256717171,3.961038817770684
1007,244744733,"Санкт-Петербург, улица Рылеева, 20/51",59.942382,30.3621133,3.299463634376848,6.295648027786025,6.219333746343761,3.117149811903204,13.90955438651986,10.674780291302325,12.56566466365954,13.002581029842203,9.547575980209524,1.3546835926661953
