AnimeId;PersonId;Role
28;41533;Key Animation
28;33741;Background Art
28;34689;In-Between Animation
28;33745;Background Art
28;34301;Animation Director
28;34301;Key Animation
28;11445;Key Animation
28;34159;Key Animation
28;34159;Animation Director
28;37340;Background Art
28;52614;Director of Photography
28;9389;Key Animation
28;33433;Background Art
28;33747;Background Art
28;33749;Background Art
28;47114;Key Animation
28;41466;Key Animation
28;38842;Color Design
28;19976;Background Art
28;38801;Key Animation
28;38801;2nd Key Animation
28;47311;Character Design
28;38892;In-Between Animation
28;37831;Key Animation
28;46936;Sound Effects
28;9595;Key Animation
29;5655;Director
29;5655;Script
29;15943;Sound Director
29;14463;Episode Director
29;14463;Storyboard
29;10198;Episode Director
29;10860;Script
29;10366;Storyboard
29;7465;Storyboard
29;37425;Theme Song Performance
29;37424;Theme Song Lyrics
29;37424;Theme Song Performance
29;37424;Theme Song Arrangement
29;37424;Theme Song Composition
29;46725;Key Animation
29;2204;Original Creator
29;37849;Editing
29;46496;Key Animation
29;5397;Music
29;40881;Art Director
29;6458;Animation Director
29;6458;Character Design
30;5111;Producer
30;5111;Director
30;5111;Script
30;5111;Storyboard
30;5111;Mechanical Design
30;5111;Key Animation
30;5111;Creator
30;16407;Producer
30;5988;Producer
30;37419;Assistant Producer
30;37621;Sound Director
30;34425;Episode Director
30;34425;Assistant Production Coordinat
30;34557;Episode Director
30;34423;Episode Director
30;34423;Storyboard
30;33257;Episode Director
30;33257;Storyboard
30;12729;Episode Director
30;12729;Storyboard
30;12729;Setting
30;12729;Assistant Director
30;12729;Animation Director
30;12729;Layout
30;12729;Key Animation
30;34483;Episode Director
30;34483;Key Animation
30;5083;Episode Director
30;2762;Episode Director
30;2762;Storyboard
30;2762;Key Animation
30;37416;Episode Director
30;9522;Episode Director
30;9522;Assistant Director
30;10091;Episode Director
30;10091;Storyboard
30;34395;Episode Director
30;6076;Episode Director
30;6076;Storyboard
30;6076;Animation Director
30;6076;Assistant Director
30;6076;Key Animation
30;34473;Episode Director
30;5062;Script
30;12646;Script
30;12646;Storyboard
30;12646;Screenplay
30;5151;Script
30;5151;In-Between Animation
30;5151;Key Animation
30;5151;Setting
30;2308;Script
30;37418;Storyboard
30;4002;Storyboard
30;38062;Theme Song Performance
30;12027;Theme Song Performance
30;14;Theme Song Performance
30;25457;Theme Song Lyrics
30;5958;Theme Song Arrangement
30;25459;Theme Song Composition
30;6051;Theme Song Performance
30;37359;Publicity
30;6518;Key Animation
30;2904;Character Design
30;9159;Inserted Song Performance
30;8241;ADR Director
30;5990;Recording Engineer
30;43463;Key Animation
30;37253;Assistant Animation Director
30;37253;Key Animation
30;10437;Key Animation
30;2307;Key Animation
30;145;Dialogue Editing
30;6497;ADR Director
30;11779;Music
30;11529;Key Animation
30;11529;Animation Director
30;34393;Animation Director
30;34393;Key Animation
30;8303;Animation Director
30;8303;Key Animation
30;19986;Background Art
30;9675;Production Manager
30;9675;Production Assistant
30;37252;Key Animation
30;37252;Animation Director
30;47107;Key Animation
30;2349;In-Between Animation
30;2349;Key Animation
30;43462;Key Animation
30;38048;Key Animation
30;6166;Key Animation
30;10136;Key Animation
30;37760;Background Art
30;12851;Key Animation
30;11299;In-Between Animation
30;11185;Key Animation
30;8298;Art Director
30;8298;Background Art
30;48068;In-Between Animation
30;16747;Animation Director
30;20781;Animation Director
30;12199;Key Animation
30;10957;Animation Director
30;10957;Key Animation
30;15645;Key Animation
30;40116;Key Animation
30;37404;Key Animation
30;6739;Key Animation
30;51408;Key Animation
30;20142;Key Animation
30;7621;Executive Producer
30;873;ADR Director
30;5392;Setting
30;5392;Character Design
30;12672;Key Animation
30;5991;Key Animation
30;37342;Editing
30;6526;Key Animation
30;16797;Key Animation
30;11695;ADR Director
30;6801;Key Animation
30;37417;Key Animation
30;37417;Assistant Animation Director
30;6010;Key Animation
30;37341;Sound Effects
30;12847;Key Animation
30;37448;Background Art
30;9382;Key Animation
30;10135;Key Animation
30;37410;Special Effects
30;32977;Background Art
30;9256;ADR Director
30;3158;Animation Director
30;3158;Character Design
30;3158;Layout
30;6184;In-Between Animation
30;5147;Music
30;17295;Key Animation
30;50397;Key Animation
30;41237;Key Animation
30;12648;Publicity
30;20881;Background Art
30;34179;Key Animation
30;33321;Animation Director
30;33321;Key Animation
30;43088;Animation Check
30;43088;Key Animation
30;43458;Key Animation
30;8619;Key Animation
30;33319;Layout
30;33319;Key Animation
30;33319;Animation Director
30;22581;Background Art
30;37343;Color Setting
30;37343;Color Design
30;31553;Key Animation
30;39433;Key Animation
30;26565;Key Animation
30;10544;Key Animation
30;15571;In-Between Animation
30;15571;Key Animation
30;8102;Background Art
30;8540;Key Animation
30;5954;Key Animation
30;37254;Special Effects
30;33167;Mechanical Design
30;12352;Key Animation
30;8498;Key Animation
30;14521;In-Between Animation
30;7998;Key Animation
30;9160;Music
31;8267;Producer
31;5111;Director
31;5111;Storyboard
31;5111;Animation Director
31;5111;Screenplay
31;5111;Creator
31;5111;Key Animation
31;5111;Setting
31;5111;Mechanical Design
31;12729;Director
31;12729;Storyboard
31;12729;Key Animation
31;12729;Animation Director
31;6076;Director
31;6076;Storyboard
31;6076;Setting
31;37621;Sound Director
31;34425;Episode Director
31;873;Script
31;873;ADR Director
31;6051;Theme Song Performance
31;35049;Background Art
31;43463;Key Animation
31;37253;Key Animation
31;8266;Key Animation
31;8303;Character Design
31;8303;Assistant Animation Director
31;2349;Key Animation
31;43462;Key Animation
31;40979;Key Animation
31;37760;Background Art
31;40462;Animation Check
31;8298;Art Director
31;48068;In-Between Animation
31;16747;Key Animation
31;20781;Animation Director
31;40116;Key Animation
31;11865;Background Art
31;34483;Key Animation
31;37342;Editing
31;6526;Key Animation
31;37417;Key Animation
31;37341;Sound Effects
31;12164;Key Animation
31;37448;Background Art
31;37410;Special Effects
31;32977;Background Art
31;9522;Assistant Director
31;3158;Key Animation
31;3158;Character Design
31;3158;Animation Director
31;6184;In-Between Animation
31;5147;Music
31;41345;Key Animation
31;12648;Publicity
31;20881;Background Art
31;38418;Key Animation
31;43458;Key Animation
31;37343;Color Setting
31;37343;Color Design
31;37419;Production Manager
31;15571;In-Between Animation
31;8102;Background Art
31;20627;Key Animation
31;33167;Mechanical Design
32;6076;Co-Director
32;8267;Producer
32;5111;Director
32;5111;Storyboard
32;5111;Theme Song Lyrics
32;5111;Key Animation
32;5111;Music
32;5111;Creator
32;5111;Animation Director
32;5111;Screenplay
32;5111;Mechanical Design
32;37621;Sound Director
32;34425;Episode Director
32;873;Script
32;873;ADR Director
32;12646;Storyboard
32;12646;Assistant Director
32;12729;Storyboard
32;12729;Key Animation
32;12729;Background Art
32;4002;Storyboard
32;43774;Theme Song Performance
32;28293;Theme Song Performance
32;6518;Key Animation
32;35049;Background Art
32;9159;Music
32;43463;Key Animation
32;37253;Key Animation
32;37253;Assistant Animation Director
32;38419;In-Between Animation
32;8266;Principle Drawing
32;8266;Key Animation
32;8303;Character Design
32;8303;Assistant Animation Director
32;8303;Key Animation
32;2349;Key Animation
32;43462;Key Animation
32;5151;Key Animation
32;40979;Key Animation
32;12851;Art Director
32;40462;Animation Check
32;8298;Art Director
32;8298;Background Art
32;16747;Key Animation
32;20781;Animation Director
32;9313;Digital Paint
32;51408;Key Animation
32;11865;Background Art
32;5392;Key Animation
32;34483;Key Animation
32;37342;Editing
32;30381;Key Animation
32;6526;Key Animation
32;16797;Key Animation
32;10090;Key Animation
32;37417;Key Animation
32;12164;Key Animation
32;12847;Key Animation
32;11426;In-Between Animation
32;37448;Background Art
32;37739;Editing
32;37410;Special Effects
32;9522;Assistant Director
32;9522;Casting Director
32;3158;Layout
32;3158;Character Design
32;6184;In-Between Animation
32;5147;Music
32;12648;Publicity
32;41345;Key Animation
32;20881;Background Art
32;38418;Key Animation
32;40952;Background Art
32;43458;Key Animation
32;8619;In-Between Animation
32;33319;Animation Director
32;37343;Color Setting
32;37343;Color Design
32;12063;Key Animation
32;39433;Key Animation
32;8102;Background Art
32;6404;Key Animation
32;20627;Key Animation
32;15911;Production Manager
32;33167;Mechanical Design
32;41076;Key Animation
32;7998;Assistant Animation Director
32;7998;Key Animation
32;9160;Music
33;10248;Director
33;10248;Storyboard
33;10248;Chief Animation Director
33;6076;Episode Director
33;3710;Script
33;3710;Series Composition
33;14339;Script
33;35405;Script
33;5657;Storyboard
33;10249;Storyboard
33;39614;Storyboard
33;46774;Theme Song Composition
33;46774;Theme Song Arrangement
33;46774;Theme Song Performance
33;46774;Theme Song Lyrics
33;8307;Animation Director
33;8307;Chief Animation Director
33;5750;Music
33;5750;Inserted Song Performance
33;12335;Animation Director
33;47107;Animation Director
33;8964;Art Director
33;14305;Sound Effects
33;10247;Character Design
33;10247;Animation Director
33;1868;Original Creator
33;41139;In-Between Animation
33;34469;Background Art
33;6801;Key Animation
33;37417;Key Animation
33;37693;Key Animation
33;48809;In-Between Animation
33;1000;Re-Recording Mixing
33;833;ADR Director
33;35379;Executive Producer
33;8619;Key Animation
33;11638;Key Animation
33;11638;Animation Director
33;6458;Character Design
33;8498;Key Animation
43;8267;Producer
43;6637;Producer
43;4097;Director
43;33967;Sound Director
43;7460;Episode Director
43;7460;Chief Animation Director
43;7460;Animation Director
43;2941;Script
43;6518;Key Animation
43;24307;Key Animation
43;10924;Key Animation
43;48772;Key Animation
43;40129;Key Animation
43;42360;Background Art
43;25713;Editing
43;8724;Key Animation
43;5151;Key Animation
43;33155;Background Art
43;11021;In-Between Animation
43;40462;Color Design
43;5304;Music
43;2501;Mechanical Design
43;12411;Key Animation
43;20781;Key Animation
43;20781;Layout
43;9313;Digital Paint
43;8912;In-Between Animation
43;10312;Art Director
43;10312;Background Art
43;2762;Key Animation
43;8502;Character Design
43;8502;Layout
43;8502;Key Animation
43;8502;Animation Director
43;37410;Special Effects
43;10155;ADR Director
43;2609;Original Creator
43;10935;In-Between Animation
43;23437;Background Art
43;20627;Mechanical Design
43;20627;Key Animation
43;20627;Layout
43;47365;In-Between Animation
43;8540;Key Animation
43;31673;Key Animation
43;24705;Editing
43;9346;Key Animation
43;51910;Color Design
44;5990;Producer
44;5990;ADR Director
44;5990;Recording Engineer
44;5655;Director
44;30689;Sound Director
44;5067;Storyboard
44;10319;Storyboard
44;6132;Key Animation
44;17095;Key Animation
44;24499;Key Animation
44;37702;Key Animation
44;5172;Music
44;21819;Animation Director
44;21819;Key Animation
44;5991;Key Animation
44;40855;Key Animation
44;40855;Animation Director
44;7673;Key Animation
44;7141;Key Animation
44;7141;Animation Director
44;32985;Editing
44;12529;Screenplay
44;6188;Key Animation
44;16401;Key Animation
44;16397;Key Animation
44;1890;Original Creator
44;15841;Animation Director
44;15841;Character Design
45;9160;Music
45;15841;Key Animation
45;39071;Key Animation
45;1890;Original Creator
45;8146;Animation Director
45;31673;Animation Director
45;31673;Key Animation
45;11638;Animation Director
45;8540;Key Animation
45;10544;Key Animation
45;5957;Assistant Director
45;16401;Animation Check
45;16401;Key Animation
45;6188;Key Animation
45;5170;Screenplay
45;16973;Key Animation
45;16557;Screenplay
45;40881;Art Director
45;6527;Key Animation
45;8863;Key Animation
45;8502;Key Animation
45;51413;Key Animation
45;7465;Key Animation
45;10285;Key Animation
45;39971;Key Animation
45;12409;Animation Director
45;11341;Key Animation
45;7141;Animation Director
45;42509;Key Animation
45;42509;Character Design
45;7673;Key Animation
45;40855;Animation Director
45;46726;Key Animation
45;16065;Key Animation
45;8099;Key Animation
45;21819;Animation Director
45;21819;Key Animation
45;20781;Key Animation
45;10517;Key Animation
45;12411;Key Animation
45;11845;Production Assistant
45;31985;Key Animation
45;5948;Music
45;20066;Key Animation
45;5151;Key Animation
45;47107;Key Animation
45;9009;Key Animation
45;46727;Key Animation
45;40824;Key Animation
45;40129;Character Design
45;40129;Animation Director
45;40129;Key Animation
45;20631;Key Animation
45;46089;ADR Director
45;45725;Key Animation
45;17095;Key Animation
45;40740;Director of Photography
45;52904;ADR Director
45;5448;Music
45;24307;Key Animation
45;10165;Key Animation
45;24399;Key Animation
45;16315;Theme Song Lyrics
45;47906;Theme Song Composition
45;47906;Theme Song Performance
45;47906;Theme Song Lyrics
45;47906;Theme Song Arrangement
45;714;Theme Song Performance
45;108;Theme Song Performance
45;39828;Theme Song Lyrics
45;180;Theme Song Performance
45;5252;Theme Song Performance
45;39197;Theme Song Lyrics
45;39197;Theme Song Performance
45;5300;Theme Song Lyrics
45;830;Theme Song Performance
45;5107;Theme Song Lyrics
45;5107;Theme Song Performance
45;5107;Theme Song Composition
45;7403;Theme Song Composition
45;7403;Theme Song Arrangement
45;10276;Storyboard
45;39970;Storyboard
45;24065;Storyboard
45;42483;Storyboard
45;2797;Storyboard
45;5991;Storyboard
45;5991;Key Animation
45;40537;Storyboard
45;24389;Storyboard
45;24389;Key Animation
45;24389;Animation Director
45;5640;Storyboard
45;2096;Script
45;19333;Episode Director
45;19333;Storyboard
45;22703;Episode Director
45;5932;Episode Director
45;50431;Episode Director
45;10102;Episode Director
45;48787;Episode Director
45;11134;Episode Director
45;11134;Storyboard
45;5655;Director
45;5655;Storyboard
46;5990;Producer
46;5990;ADR Director
46;5990;Recording Engineer
46;8146;Director
46;8146;Storyboard
46;8146;Character Design
46;8146;Chief Animation Director
46;48086;Episode Director
46;24389;Storyboard
46;15929;Storyboard
46;5300;Theme Song Lyrics
46;5252;Theme Song Performance
46;30263;Theme Song Performance
46;40803;Background Art
46;52904;ADR Director
46;40740;Director of Photography
46;6132;In-Between Animation
46;45725;Key Animation
46;34559;Background Art
46;5948;Music
46;38049;Sound Effects
46;21819;Key Animation
46;22579;Key Animation
46;8507;Background Art
46;37995;Background Art
46;9132;Background Art
46;22577;Key Animation
46;48809;In-Between Animation
46;32985;Editing
46;37313;Key Animation
46;11638;Key Animation
46;11638;Animation Director
46;16397;Animation Director
46;41617;Key Animation
46;1890;Original Creator
46;40739;Color Design
47;40009;Producer
47;1872;Director
47;1872;Original Creator
47;40578;Sound Director
47;40122;Key Animation
47;24307;Key Animation
47;5490;ADR Director
47;20408;Background Art
47;48084;Key Animation
47;47612;Key Animation
47;9702;Music
47;40129;Key Animation
47;8894;Key Animation
47;40487;Key Animation
47;8724;Key Animation
47;33155;Background Art
47;5348;Background Art
47;11398;Key Animation
47;48076;Key Animation
47;16747;Key Animation
47;12411;Key Animation
