SourceId;TargetId;Type
4596;6768;sequel
8888;1575;alternative_setting
8888;15197;sequel
12685;1575;spin_off
15197;1575;alternative_setting
15197;8888;prequel
15197;15199;sequel
15197;23359;other
15199;1575;alternative_setting
15199;15197;prequel
15199;15201;sequel
15199;31145;other
15201;1575;alternative_setting
15201;15199;prequel
15201;30711;sequel
15201;32240;other
17277;1575;alternative_setting
30711;1575;alternative_setting
30711;15201;prequel
30711;33360;other
33155;1575;parent_story
33155;1953;side_story
34438;1575;alternative_version
34438;34439;sequel
34438;40836;side_story
34439;1575;alternative_version
34439;2904;alternative_version
34439;34438;prequel
34439;34440;sequel
40334;1575;parent_story
40334;1953;other
40836;34438;parent_story
41075;1575;parent_story
5163;2904;parent_story
5163;33156;side_story
6768;2904;full_story
6768;4596;prequel
8728;2904;parent_story
8728;18881;side_story
9591;2904;parent_story
23359;15197;other
31145;15199;other
31145;23359;other
32240;15201;other
33156;2904;parent_story
33156;5163;side_story
33360;30711;other
34440;2904;alternative_version
34440;34437;sequel
34440;34439;prequel
18881;8728;parent_story
34437;34440;prequel
34437;40315;side_story
34437;44304;sequel
40315;34437;parent_story
44304;34437;prequel
1578;1864;sequel
1578;2534;spin_off
1578;2536;spin_off
1578;5783;side_story
1864;1578;prequel
1864;7333;sequel
1864;8180;side_story
2534;1578;spin_off
2534;2536;sequel
2534;3615;spin_off
2536;1578;spin_off
2536;2534;prequel
2536;2535;sequel
2536;2537;sequel
5783;1578;parent_story
2535;2536;prequel
2537;2536;prequel
3615;2534;spin_off
3615;4662;sequel
7333;1864;prequel
8180;1864;parent_story
4662;3615;prequel
1579;3392;side_story
1579;5717;sequel
1579;20971;spin_off
3392;1579;prequel
5717;1579;prequel
20971;1579;spin_off
1581;2784;side_story
2784;1581;parent_story
1582;16251;sequel
16251;1582;prequel
1583;3234;side_story
3234;1583;parent_story
1585;3695;alternative_version
3695;1585;alternative_version
1587;3248;sequel
3248;1587;prequel
1596;5715;side_story
1596;12243;alternative_version
5715;1596;parent_story
1598;4810;alternative_version
1598;4981;alternative_version
4810;1598;alternative_version
4810;4981;alternative_version
4981;1598;alternative_version
4981;4810;alternative_version
1599;1704;prequel
1704;1599;sequel
1601;2267;sequel
2267;1601;prequel
1604;8532;side_story
1604;9023;side_story
1604;33740;other
8532;1604;parent_story
9023;1604;parent_story
33740;1604;other
1606;39315;summary
1606;40347;other
39315;1606;full_story
40347;1606;other
1614;1674;prequel
1674;1614;sequel
1674;2117;prequel
1674;2122;side_story
2117;1674;sequel
2117;2116;prequel
2122;2116;parent_story
2122;2117;parent_story
2116;2117;sequel
2116;2118;side_story
2116;2119;side_story
2116;2120;side_story
2116;2121;side_story
2116;2122;side_story
2116;36934;alternative_version
2118;2116;parent_story
2119;2116;parent_story
2120;2116;parent_story
2121;2116;parent_story
36934;2116;alternative_version
1617;3182;sequel
3182;1617;prequel
1620;3183;alternative_version
3183;1620;alternative_version
1623;24637;sequel
24637;1623;prequel
1626;1705;alternative_version
1705;1626;alternative_version
1638;23739;summary
23739;1638;full_story
1643;2714;character
2714;1643;character
2714;2057;character
2714;2082;sequel
2714;2779;other
2057;2714;character
2082;2714;prequel
2779;2714;other
1662;7279;alternative_version
7279;1662;alternative_version
1663;4926;alternative_version
1663;23585;summary
1663;33474;alternative_version
1663;35494;alternative_version
1663;45645;alternative_version
4926;1663;alternative_version
4926;1663;full_story
4926;33474;alternative_version
4926;35494;alternative_version
4926;45645;alternative_version
23585;1663;full_story
23585;33474;alternative_version
23585;35494;alternative_version
33474;1663;alternative_version
33474;4926;alternative_version
33474;23585;alternative_version
33474;35494;alternative_version
33474;45645;alternative_version
35494;1663;alternative_version
35494;4926;alternative_version
35494;23585;alternative_version
35494;33474;alternative_version
35494;45645;alternative_version
45645;1663;alternative_version
45645;4926;alternative_version
45645;33474;alternative_version
45645;35494;alternative_version
1664;1665;alternative_version
1664;1666;alternative_version
1665;1664;alternative_version
1665;1666;alternative_version
1666;1664;alternative_version
1666;1665;alternative_version
1678;4690;alternative_version
1678;7336;side_story
1678;8394;alternative_version
1678;11755;alternative_version
1678;31050;other
1678;33685;alternative_version
1678;33686;alternative_version
1678;33687;alternative_version
1678;40250;summary
1678;40251;sequel
4690;1678;alternative_version
4690;6872;other
4690;7336;side_story
4690;8394;alternative_version
4690;31050;other
4690;33685;alternative_version
4690;33686;alternative_version
4690;33687;alternative_version
7336;4690;parent_story
8394;1678;alternative_version
8394;4690;alternative_version
8394;6872;other
8394;9629;other
8394;11755;alternative_version
8394;31050;other
8394;33685;alternative_version
8394;33686;alternative_version
8394;33687;alternative_version
11755;1678;alternative_version
11755;4690;alternative_version
11755;8394;alternative_version
11755;32736;other
11755;32737;other
11755;33163;other
11755;33685;sequel
31050;4690;other
33685;1678;alternative_version
33685;4690;alternative_version
33685;8394;alternative_version
33685;11755;prequel
33685;33686;sequel
33686;1678;alternative_version
33686;4690;alternative_version
33686;8394;alternative_version
33686;33685;prequel
33686;33687;sequel
33687;1678;alternative_version
33687;4690;alternative_version
33687;8394;alternative_version
33687;33686;prequel
40250;1678;full_story
40251;1678;prequel
6872;4690;other
6872;7290;sequel
6872;8394;other
9629;8394;other
9629;11755;other
32736;11755;other
32737;11755;other
33163;11755;other
7290;6872;prequel
1685;3669;side_story
1685;4443;sequel
1685;6062;side_story
1685;9282;side_story
1685;10525;spin_off
3669;1685;parent_story
4443;1685;prequel
4443;4444;sequel
6062;1685;parent_story
9282;1685;parent_story
10525;1685;spin_off
4444;4443;prequel
4444;10526;sequel
10526;4444;prequel
10526;10527;sequel
10526;41019;summary
10527;6062;side_story
10527;10526;prequel
10527;10528;sequel
41019;10526;full_story
10528;10524;sequel
10528;10527;prequel
10524;10528;prequel
10524;21997;sequel
21997;10524;prequel
21997;21999;sequel
21999;21997;prequel
21999;23409;sequel
23409;21999;prequel
23409;29687;sequel
29687;23409;prequel
29687;32582;sequel
29687;32926;side_story
32582;29687;prequel
32582;34905;sequel
32926;29687;parent_story
34905;32582;prequel
34905;37484;sequel
37484;34905;prequel
37484;39039;sequel
39039;37484;prequel
39039;41529;sequel
41529;39039;prequel
41529;46652;sequel
46652;41529;prequel
1690;12877;summary
12877;1690;full_story
1692;4827;side_story
4827;1692;parent_story
1693;2127;spin_off
1693;2128;alternative_version
2127;1693;spin_off
2127;2128;spin_off
2128;1693;alternative_version
2128;2127;spin_off
1694;3406;side_story
1694;10278;alternative_setting
3406;1694;parent_story
10278;1694;alternative_setting
10278;4033;alternative_version
10278;11889;sequel
10278;15649;spin_off
10278;21073;spin_off
10278;23587;alternative_setting
10278;29801;alternative_setting
10278;31894;alternative_setting
10278;34915;alternative_setting
10278;35081;alternative_setting
10278;42385;spin_off
4033;10278;alternative_version
11889;10278;prequel
11889;14835;sequel
15649;10278;spin_off
15649;15781;prequel
15649;18781;side_story
15649;21073;sequel
15649;23871;side_story
21073;10278;spin_off
21073;15649;prequel
21073;23871;side_story
21073;39046;side_story
23587;10278;alternative_setting
23587;21409;other
23587;30218;summary
23587;30344;sequel
23587;34257;spin_off
23587;35883;spin_off
23587;37422;spin_off
29801;10278;alternative_setting
29801;35081;sequel
31894;10278;alternative_setting
34915;10278;alternative_setting
34915;36186;prequel
34915;36529;sequel
34915;38203;spin_off
35081;10278;alternative_setting
35081;29801;prequel
42385;10278;other
42385;29801;other
42385;31894;other
42385;35081;other
14835;11889;prequel
14835;17437;sequel
15781;15649;sequel
18781;15649;parent_story
21409;23587;other
23871;15649;parent_story
30218;23587;full_story
30344;23587;prequel
30344;32174;sequel
34257;23587;spin_off
34257;34489;other
34257;35346;side_story
34257;35805;side_story
34257;35883;sequel
35883;23587;spin_off
35883;34257;prequel
35883;36500;side_story
35883;36942;side_story
35883;37422;sequel
36186;34915;sequel
36529;34915;prequel
37422;23587;spin_off
37422;35883;prequel
37422;37424;side_story
37422;38211;side_story
37422;38767;sequel
38203;34915;spin_off
38203;38562;other
39046;21073;parent_story
17437;14835;prequel
32174;30344;prequel
32174;37124;other
32174;38271;other
34489;34257;other
35346;34257;parent_story
35346;36500;sequel
35805;34257;parent_story
35805;36942;sequel
36500;35346;prequel
36500;35883;parent_story
36500;37424;sequel
36942;35805;prequel
36942;35883;parent_story
36942;38211;sequel
37424;36500;prequel
37424;37422;parent_story
37424;39654;sequel
38211;36942;prequel
38211;37422;parent_story
38211;40753;sequel
38562;38203;other
38767;37422;prequel
38767;39654;parent_story
38767;41299;sequel
37124;32174;other
38271;32174;other
39654;37424;prequel
39654;38767;side_story
40753;38211;prequel
40753;38767;parent_story
41299;38767;prequel
1695;5900;alternative_version
1695;26283;alternative_version
5900;1695;alternative_version
26283;1695;alternative_version
1698;3965;side_story
1698;4477;sequel
1698;5656;other
3965;1698;parent_story
4477;1698;prequel
4477;5656;other
4477;6187;side_story
4477;8038;sequel
5656;1698;other
5656;4477;other
6187;4477;parent_story
8038;4477;prequel
8038;5690;sequel
5690;8038;prequel
5690;8190;sequel
8190;5690;prequel
1707;3281;prequel
1707;5967;sequel
1707;6310;side_story
1707;6310;other
1707;12279;side_story
3281;1707;sequel
3281;3272;prequel
5967;1707;prequel
5967;5968;sequel
5967;6310;side_story
6310;1707;parent_story
12279;1707;parent_story
3272;3273;sequel
3272;3274;side_story
3272;3275;side_story
3272;3280;side_story
3272;3281;sequel
3272;4427;character
5968;5967;prequel
3273;3272;prequel
3273;3274;sequel
3274;3272;parent_story
3274;3273;prequel
3274;3275;sequel
3275;3272;parent_story
3275;3274;prequel
3275;3276;sequel
3280;3272;parent_story
4427;3272;parent_story
4427;16728;side_story
3276;3275;prequel
3276;3277;sequel
16728;4427;parent_story
3277;3276;prequel
3277;3278;sequel
3278;3277;prequel
3278;3279;sequel
3279;3278;prequel
1708;9043;alternative_version
9043;1708;alternative_version
1710;1854;spin_off
1710;2108;sequel
1710;2808;spin_off
1854;1710;spin_off
1854;1835;spin_off
1854;2808;spin_off
2108;1710;prequel
2108;2109;sequel
2808;1710;spin_off
2808;1835;spin_off
2808;1854;spin_off
1835;1854;spin_off
1835;2713;alternative_setting
1835;2808;spin_off
1835;3493;sequel
2109;2108;prequel
2109;2110;sequel
2109;2111;side_story
2110;2109;prequel
2110;2713;sequel
2111;2109;parent_story
2713;1835;alternative_setting
2713;2110;prequel
3493;1835;prequel
1712;3399;alternative_setting
1712;10648;alternative_version
3399;1712;alternative_setting
3399;2906;side_story
3399;9385;summary
3399;10648;alternative_setting
10648;1712;alternative_version
10648;3399;alternative_setting
2906;3399;parent_story
9385;3399;full_story
1723;2167;alternative_version
1723;4181;alternative_version
2167;1723;alternative_version
2167;4059;alternative_setting
2167;4181;sequel
2167;6351;alternative_setting
4181;1723;alternative_version
4181;2167;prequel
4181;6351;alternative_setting
4059;2167;alternative_setting
6351;2167;alternative_setting
1727;5504;prequel
5504;1727;sequel
1737;4371;sequel
4371;1737;prequel
1743;1769;sequel
1769;1743;prequel
1769;18815;side_story
18815;1769;parent_story
1745;1959;prequel
1959;1745;sequel
1747;2319;prequel
2319;1747;sequel
1760;1761;sequel
1760;4039;sequel
1761;1760;prequel
1761;4039;sequel
4039;1760;prequel
4039;1761;prequel
1762;28249;alternative_version
28249;1762;alternative_version
28249;30953;side_story
28249;31128;summary
28249;31821;sequel
28249;32412;other
28249;33254;side_story
30953;28249;parent_story
30953;36498;sequel
31128;28249;full_story
31821;28249;prequel
31821;32412;other
31821;36498;side_story
32412;28249;other
32412;31821;other
33254;28249;parent_story
36498;30953;prequel
36498;31821;parent_story
1778;9200;sequel
9200;1778;prequel
1797;1798;sequel
1798;1797;prequel
1805;1806;alternative_version
1806;1805;alternative_version
1807;4566;side_story
1807;9506;alternative_version
4566;1807;parent_story
9506;1807;alternative_version
1810;2911;side_story
2911;1810;parent_story
1812;1993;summary
1993;1812;parent_story
1816;2263;alternative_setting
1816;5583;alternative_setting
1816;10263;other
2263;1816;alternative_setting
2263;5583;alternative_setting
5583;1816;alternative_setting
5583;2263;alternative_setting
10263;1816;other
1822;12715;sequel
12715;1822;prequel
1824;1825;sequel
1825;1824;prequel
1831;2292;prequel
2292;1831;sequel
2292;2291;prequel
2291;2292;sequel
1844;6107;side_story
6107;1844;parent_story
1848;1849;alternative_version
1849;1848;alternative_version
1849;1850;sequel
1850;1849;prequel
1850;1851;sequel
1851;1850;prequel
1852;3165;sequel
1852;20391;other
1852;28911;summary
3165;1852;prequel
3165;3604;sequel
20391;1852;other
20391;3604;other
28911;1852;full_story
3604;3165;prequel
3604;6984;sequel
3604;20391;other
3604;28913;summary
6984;3604;prequel
6984;7062;sequel
28913;3604;full_story
7062;6984;prequel
7062;9563;sequel
7062;28915;summary
9563;7062;prequel
9563;11237;sequel
28915;7062;full_story
11237;9563;prequel
11237;11239;sequel
11239;11237;prequel
11239;17739;sequel
17739;11239;prequel
1858;3219;side_story
3219;1858;parent_story
1860;2683;sequel
2683;1860;prequel
1862;3667;alternative_version
3667;1862;alternative_version
3667;32866;sequel
3667;38004;spin_off
3667;38006;side_story
32866;3667;prequel
32866;6381;sequel
32866;34644;side_story
38004;3667;other
38004;39987;other
38004;42506;spin_off
38006;3667;parent_story
6381;23725;sequel
6381;32866;prequel
34644;32866;parent_story
39987;38004;other
42506;38004;other
23725;6381;prequel
23725;9751;sequel
9751;23725;prequel
9751;38005;sequel
38005;9751;prequel
1863;32369;summary
32369;1863;full_story
1865;7427;side_story
7427;1865;parent_story
1872;8900;sequel
1872;31054;alternative_version
8900;1872;prequel
8900;31054;alternative_version
31054;1872;alternative_version
31054;8900;alternative_version
31054;31052;side_story
31054;32310;prequel
31052;31054;parent_story
32310;31054;sequel
1879;1880;sequel
1880;1879;prequel
1887;4472;sequel
1887;17637;spin_off
4472;1887;parent_story
17637;1887;spin_off
1891;1892;sequel
1892;1891;prequel
1893;6095;side_story
6095;1893;parent_story
1897;2028;sequel
1897;2916;alternative_setting
1897;5395;alternative_setting
2028;1897;prequel
2916;1897;alternative_setting
2916;5395;alternative_setting
2916;30061;summary
5395;1897;alternative_setting
5395;2916;alternative_setting
30061;2916;full_story
1912;18729;sequel
18729;1912;prequel
1927;2147;other
1927;4149;other
1927;6061;other
2147;1927;other
2147;4149;other
2147;6061;other
4149;1927;other
4149;2147;other
4149;6061;other
6061;1927;other
6061;2147;other
6061;4149;other
1941;2929;sequel
2929;1941;prequel
1960;9007;side_story
1960;9446;side_story
1960;9451;side_story
1960;10056;side_story
1960;10057;side_story
1960;10058;side_story
1960;10059;side_story
1960;10060;side_story
1960;10061;side_story
1960;10684;side_story
1960;10685;side_story
1960;11791;side_story
